12765,13775
1803,4629
677,3049
12445,7669
12965,3399
10366,12668
4127,3512
853,6861
770,6482
3502,8599
6367,2420
10898,5719
5138,12423
14971,397
8148,11450
830,955
8573,8623
9486,4202
1128,7447
14113,5441
2961,10344
14571,7330
9787,6846
1602,8274
1771,12586
5600,6021
13592,2135
14982,2560
7297,7480
1130,7344
4906,10740
437,2240
10325,4449
4342,8453
6955,10450
272,3005
13388,9115
194,117
14850,4259
13929,11121
12509,10727
11623,228
6458,11236
3647,12713
11083,1571
11887,6690
8649,8803
8696,14823
8298,10642
3884,2903
13181,5540
5926,8290
13257,2551
11039,2755
5276,7384
13080,6278
4687,6421
13097,5813
11638,3844
5094,994
14907,3269
13922,7152
3460,14614
12344,14915
10439,4120
12124,14991
3686,687
8559,6575
10432,4847
9119,3086
1562,2853
9860,9728
2779,2480
12956,13552
1245,4203
148,3441
1605,6495
