10717,3857
5539,13498
6465,10310
5476,4341
8926,7312
8375,7333
2212,4727
2471,2102
11282,4104
2942,13899
9263,3987
6702,7541
1568,10798
5076,11612
5263,4746
5132,10912
12231,7452
13288,4530
8978,3189
9347,1709
9490,8819
10384,2987
5267,13646
1902,4819
3634,9533
13344,12157
11634,13709
1514,5106
8187,6751
13560,7988
1850,6227
1053,11736
328,7524
13271,3680
5964,2287
1070,7302
8730,6870
7789,13655
4694,3072
5302,10551
8713,1308
6847,10690
4996,2195
13386,5281
13356,1343
12164,5650
12336,3898
4739,1710
2995,10155
7072,8007
8938,11227
1325,5379
14228,14481
2780,4076
6031,2057
757,2394
8354,7437
9635,3661
1887,4590
9981,13569
12888,6784
452,14518
11164,12692
8468,3778
13549,5869
11760,2860
4834,10196
3661,6577
7890,8255
7558,6794
8730,2042
123,2890
5454,771
3915,3409
12482,13861
7609,11348
3119,8490
11500,3924
4370,10404
7024,11550
13032,3868
1898,96
1376,1899
6982,344
14286,1054
2281,3812
7460,11243
12434,4904
3238,10108
6792,5548
1834,13624
572,185
6120,9624
11717,11143
2767,8958
2983,12049
11358,10012
5295,5046
1194,1256
6766,1131
7730,13419
1754,6997
12158,7796
6068,11244
3284,10053
2909,2806
864,14720
14266,4897
8659,4397
14416,13674
13870,9423
753,12213
2214,8555
7518,2232
9688,13860
5042,8322
3118,3740
5875,7238
11837,1643
9660,3038
7297,9629
821,2619
11107,5543
12037,5361
9905,109
2132,272
7576,5774
4361,9141
11702,7628
10146,4837
1647,3176
9117,14928
509,12179
13831,2350
2136,10172
6764,1856
7628,9634
3131,3471
3197,11117
772,7077
12893,12950
2689,724
5594,7410
3992,9093
741,13471
2778,2923
11612,11493
4051,5017
8466,8339
12042,13726
1626,7607
14265,586
11550,8747
10373,4991
9112,5921
5258,10477
4734,7543
4023,14383
9621,5415
11274,5240
11213,8418
13788,5397
2997,14627
3882,14902
11136,12685
10852,1748
11864,13148
14548,3058
9279,13388
13640,6794
8165,10471
1280,13992
570,5238
7751,2447
8272,2577
8322,4163
860,7629
14834,10729
10948,5374
1602,3082
14088,11718
9978,9938
11193,2862
11402,7414
5744,6329
5968,11074
11744,11643
2467,5858
1291,1164
11487,3989
2760,2150
5520,11101
11932,14575
9114,11421
3968,5709
12882,8920
3895,11891
12701,12865
12302,5318
14690,8238
11115,9049
12468,13945
1804,6752
902,4679
14989,5019
9914,738
6321,369
13061,3948
13584,10270
3373,2224
4274,7742
3548,90
1471,7283
13811,7800
3522,5982
13761,2427
5070,12843
4209,535
8107,6377
1461,13740
7171,10617
14605,10607
2399,12715
1239,1008
3023,6255
13659,7105
1922,8419
808,8755
14156,11019
6303,5122
13887,5355
14609,13813
9820,3682
10845,3831
9216,10941
14926,9067
4718,14188
2588,4979
11568,13929
14480,12489
5408,11332
14831,4967
7666,2971
13225,1507
6550,442
6820,7469
1934,5859
5792,1541
1882,5818
12003,2269
2233,6038
9824,6241
8596,6417
3667,9729
12214,1777
4137,10752
2495,2046
13815,9113
4579,12121
14444,8053
10099,1033
9846,7652
3256,2483
3091,12190
7600,9147
12410,1075
1292,6506
3036,10955
315,13248
11494,12
14965,4566
10024,9313
33,1920
6611,470
8417,8033
5668,13652
11429,9081
5654,5301
11808,7167
7923,5651
7419,5314
779,12364
9799,14260
4144,3330
12138,5421
3386,8787
5867,2406
703,10591
8918,14435
14051,14548
11735,9015
6883,5301
9431,8105
1996,12277
14959,1946
14509,14744
8904,12574
2437,8977
11427,9865
8531,974
6043,6776
8892,14103
13312,2226
2526,2405
81,4770
1303,7168
6755,12972
6832,6673
1098,4025
4551,1821
2297,835
5779,8599
3519,14397
709,2075
9850,7865
9234,5794
11433,11295
2118,10123
13722,11541
7423,3225
13144,5278
11132,8920
11981,9605
6745,11800
1107,4082
1117,11466
8182,10474
13042,14778
2142,6829
12049,2486
12242,10859
12541,14558
11593,8897
7792,6913
5972,962
4435,6172
13813,14724
902,13387
12563,11369
7810,12514
5154,14512
9557,9689
8050,9513
14397,5145
14343,4599
14923,791
1513,12329
12347,3207
13903,14986
1083,3961
14570,5463
6,1763
10025,6268
13338,4112
9420,13167
2400,14629
2043,11961
9491,6315
13465,6755
1895,10498
1403,5979
2439,11171
2301,3218
13250,4915
3797,13745
6175,12467
6590,4396
12023,4415
6850,14195
6028,313
12098,812
14050,12881
4516,8662
12744,1675
5927,13044
7451,13934
13089,6392
8731,14000
717,12255
12401,11900
7474,10185
3581,6370
7344,258
7599,7690
10133,14403
14683,1354
5390,8220
6180,14614
8842,1350
2535,14507
9419,1902
12512,12979
13174,769
4088,7185
2830,33
109,991
8354,10938
6216,12125
9815,11198
9615,3297
3894,3634
5143,9961
9705,13367
4575,7215
3148,13941
11427,8619
1719,8927
11465,10462
8713,4658
3839,1262
6914,11836
9189,7930
2294,8804
4212,7237
7837,7290
12005,3838
6475,7458
14132,14189
10178,2992
13604,4302
9508,8943
8020,3285
9447,9921
3803,9135
3060,4083
982,3237
9435,4219
3063,10442
11543,1045
3495,2543
3017,544
3798,9310
10438,2005
8768,3141
9543,11044
11203,5658
9774,12635
12389,7407
11871,12792
5037,10051
12648,14152
7569,4178
14796,5330
7607,10045
12454,11435
8094,8236
422,3671
11904,7354
1214,4451
4820,1438
9743,10890
7594,5922
10165,3984
5290,2419
13461,3182
1357,14687
12502,6415
9835,560
3823,8991
6760,12605
1944,11052
6222,3652
8002,7594
12649,7249
9497,2248
8709,2432
12300,6264
2765,7021
4599,2316
6093,3938
193,13866
13051,814
5522,4975
2080,4356
11012,7523
6865,12658
7703,7827
5083,794
9772,7722
12069,2667
2392,6111
8273,10177
7430,5971
7693,4360
1778,8740
4483,7176
4601,2885
11661,7129
5496,6343
9304,11880
10517,13326
14778,11461
12156,4836
9453,6619
2738,3955
9945,13172
3315,1749
12267,10146
11909,2335
9322,6755
11026,11312
903,11090
9584,5441
5903,11623
8878,8045
8584,6380
892,9202
4711,8812
170,7350
3990,4061
7578,4452
12589,9462
5640,10350
3625,3698
5692,13407
14285,124
1871,8965
5746,1289
5956,4532
11323,8705
309,10987
4209,9382
3580,7436
8840,13606
10517,3629
14310,11819
8068,3149
4387,7377
10093,2811
1463,1298
7274,8912
6385,4920
2380,9173
12303,11691
8751,344
8715,79
6889,10558
1563,781
5159,7622
1648,13151
11081,9467
6802,12879
14265,6020
13083,641
5903,12727
6838,4483
2811,4955
12815,2317
6244,14375
3455,9925
2279,8392
11285,4367
6202,6490
14752,7685
8329,3237
13031,6224
2822,11490
2200,6803
9430,1089
13818,2366
700,13121
12253,6578
13982,12471
9136,14151
3616,12144
7117,11488
8926,1406
557,10482
3083,1465
2992,2005
11654,6974
5149,9887
7480,4199
12899,5751
5714,7204
1921,299
9159,6924
14918,12169
4609,4427
8004,6600
694,14110
5435,2652
11709,4973
1045,9752
5147,3476
5736,11803
8055,4815
8023,10048
14040,770
14029,4267
13579,6540
9442,5818
400,1217
3750,315
1023,6777
1643,7628
13051,8630
12727,2115
583,1928
8662,1796
2057,1934
11558,11381
2050,3857
3885,5770
3943,2597
8272,12808
14981,874
5445,1686
14134,206
10136,11519
6176,13158
13072,3165
2731,7208
7179,6411
7489,5490
12879,4147
8546,7527
10783,10121
744,8895
10285,12336
10038,2586
4429,5022
299,11591
10041,13550
10562,1962
12438,13447
7513,8351
1080,2047
14073,4667
1289,14062
10161,1155
7646,5624
6194,5826
6872,10087
8574,2742
1934,8056
14302,7208
14745,3782
9013,8455
2183,5185
9022,13897
9248,10391
3582,10475
