8387,3127
1105,7641
12462,1488
12315,2514
14046,11974
10838,1138
3753,808
2612,1602
3980,6353
3333,11575
13796,8466
3540,14397
7828,9614
10905,12899
3898,11027
3049,14959
6036,13106
12506,6555
3110,674
13112,12858
3634,5502
3863,5570
4368,5880
7341,10431
4095,5772
53,7433
9413,4360
6473,7931
6628,508
12307,7381
2714,10866
10364,5043
3971,5010
14555,2458
13357,6120
3905,11027
6550,6334
8989,485
7607,6954
13004,4471
2569,231
3694,6797
3625,11469
10540,12418
7394,7653
4093,10371
8534,6755
944,2345
14307,5279
3755,9721
11815,5505
800,4250
7464,8217
8838,2678
2741,6549
11632,13845
6672,6839
14188,2927
13313,3160
9766,11588
12294,3425
2880,14918
11919,1640
11932,1068
7393,8045
14728,7528
1671,1542
8992,3976
12947,6865
3026,5594
6143,12555
13965,12665
728,9818
12575,2183
3975,6868
9240,10039
12179,3310
749,13227
12550,9586
1627,5272
10386,12408
7135,14889
14716,8482
7660,7603
978,684
1029,2782
11268,13167
5292,14200
1554,14656
14811,10916
5647,12469
11894,1843
12969,8497
4979,6992
1085,2592
2201,5917
14564,3469
11362,4406
4143,7356
13619,13965
9199,10235
3801,98
2372,576
10031,4799
12659,1011
9316,11109
7557,4401
9022,2906
5783,12223
6539,6470
4750,11151
6152,6659
6401,12109
7943,14787
11073,9977
13710,12566
1927,11451
4142,1655
1995,13404
10065,1560
12185,14370
3285,14762
6547,12541
4552,12073
822,9863
12335,3307
1700,3558
6520,8396
2383,13521
5744,12112
4856,6693
5954,6561
10905,7611
5807,14530
2179,2888
1827,8755
4604,6452
12734,2035
14231,1829
13072,5991
5000,12775
6195,7118
4113,8978
10842,12562
12578,9488
3885,9845
12098,7880
14449,9490
9814,49
1382,12207
4449,2821
12138,7995
1160,9362
11310,13138
7906,5640
1598,12716
3326,5890
3611,10813
10041,4253
13865,13178
7955,9415
2427,12600
9456,14192
3011,761
2525,7630
13892,6789
3537,3234
12787,12157
4066,13499
2842,3970
5223,7910
101,9068
4037,14058
5234,4673
4014,14464
4006,7644
11456,108
1793,8657
176,5565
2581,4886
10110,14963
7172,4945
4857,7837
3870,3049
9445,14210
7645,5506
7592,9009
5775,1745
12478,7140
14112,9180
6387,7243
3561,11283
12811,9305
5952,11224
4374,8959
2364,9462
1594,14369
9981,12611
732,5201
10872,7836
14027,2194
7572,1942
7350,5364
11062,7176
8734,3848
11683,6590
6443,836
7663,642
7110,7958
14344,13453
8084,4864
9732,6904
8469,6601
3869,13447
10366,3698
10504,14208
10593,2660
14821,7580
13671,2837
5425,5133
4014,14341
12512,11263
4243,10913
1998,10535
7123,11259
2562,7208
6038,2542
8868,9930
2944,5309
9793,11034
3575,10185
10289,9302
2169,13231
9487,12469
7232,3843
10869,1089
10781,1566
2790,8743
11223,1128
14257,9840
14367,3423
11780,5572
3209,14032
13167,10794
4955,260
13484,14830
8258,12444
11892,7372
4969,5599
865,6794
3623,13231
1213,2324
1633,11352
2567,3576
9553,2435
4353,6042
8927,1219
1928,9118
5098,1896
1380,4269
12921,14307
14561,14870
11626,10364
8211,6210
10090,5928
2506,9021
513,2901
5114,12787
6936,6252
11748,10898
5227,11144
13375,3533
3025,1250
8627,5922
11769,10718
7513,14379
13252,14101
4401,5219
174,5880
14206,7318
8958,14014
11017,7777
3561,184
2840,1700
6209,3136
4834,6754
9924,10738
1305,10656
8339,5981
3860,5326
641,2355
4474,4887
8604,4565
7752,11173
3410,11661
11492,9829
7522,1189
3619,12497
11081,14960
6789,10923
3248,4534
4412,2180
11601,12429
3470,5500
7073,8520
411,455
3026,9933
1472,3523
4888,7109
8098,213
6328,3544
1665,8175
14195,1973
14448,2812
2452,540
10767,11053
15,8726
8396,1028
8845,9474
5757,10447
1776,11152
10032,9481
4413,10599
10162,4969
2025,11598
11781,6705
637,11721
3391,8512
1554,14481
4608,1689
5286,13282
3004,1291
4268,8591
11018,6542
3977,10236
3573,5468
8910,2615
5380,637
13512,12017
14545,12596
3454,7069
10861,5356
9730,5675
8245,3888
6778,9582
5979,2317
1335,970
12930,8047
10941,9194
12571,1688
14900,14992
4552,10169
11172,14130
5694,979
35,7621
4613,8943
14387,1201
9736,13411
12419,7870
287,13165
10847,3797
13765,3751
1159,14935
11701,12298
2278,4131
2900,8231
698,11498
5019,4586
3562,14186
1222,13908
1242,10610
13747,4951
13819,13532
10506,1607
5402,1183
9406,3689
1484,962
2801,5301
2536,5932
11463,696
11711,622
8640,14558
991,4301
195,3731
13200,2064
1400,428
7222,1700
9868,2948
5282,12422
2091,3880
9493,5093
3398,12713
9853,12627
7608,4669
12628,13762
3381,5429
11500,3351
9212,12261
9032,2796
13161,889
2901,123
11782,14163
14936,621
329,8383
11353,5781
13097,5808
4596,5617
8806,2565
997,7215
11192,14843
13892,646
4409,12825
14103,2065
6560,6460
13558,13042
7567,4663
3488,4826
14718,10121
11003,6366
5566,307
11910,526
3430,1820
3433,8995
10501,4572
8037,12926
2604,9730
8742,3352
2815,10716
12321,7911
8645,14880
14393,3323
14091,4770
9865,1524
13782,2210
3238,1193
6494,10606
6141,10807
14664,11148
9016,9132
5021,11728
116,14391
8238,8554
7967,4063
12449,9543
13167,3529
1684,10682
11794,8457
5649,1588
838,12982
6952,14502
10940,3371
656,11989
3298,9967
9160,7525
5875,3777
12652,10117
9092,3082
6887,13989
7886,7
10770,7212
509,1899
1144,4037
14558,12860
1357,9448
7677,1663
8539,6246
13931,3678
2117,4716
2206,6269
12925,2640
34,14463
3264,14083
4982,1461
13548,14051
1270,1829
613,2708
6444,3931
1480,7453
6867,2356
9238,3686
6446,757
14863,10635
10344,10655
117,2084
4520,2356
7235,13340
2733,5196
5899,150
158,888
1973,2738
7000,5712
719,13450
6434,4806
4630,4853
8890,4739
2685,6435
9062,8960
3686,7320
3160,9600
11463,4662
1728,3471
3999,2583
2908,14888
12103,9695
7291,8279
10976,4420
13478,14256
10001,6401
13186,4072
7252,14404
6136,14085
5666,11170
8121,9005
12386,8674
5497,320
1680,8271
10913,14427
4873,4136
3416,8543
3009,367
1044,6507
14484,11977
797,1100
5569,12924
9284,4485
6718,5091
2550,8814
1691,1007
465,4945
9888,14807
4648,8627
4907,717
9258,10323
9130,11034
1006,2199
10179,1259
3518,8560
5341,3691
11649,14294
4502,7391
3572,14605
10854,12044
2371,3499
11517,747
14503,3180
12346,2331
4869,11591
7545,7280
7300,1011
10272,2775
51,11607
181,1830
8445,10443
7863,8881
987,13426
9372,14546
1284,10131
6433,619
10723,14431
9610,12672
6275,12236
7563,6874
13917,1537
653,4942
5941,9316
11402,6277
19,4672
2929,9573
14132,7839
4140,12300
4443,10495
2514,10605
7929,4004
6414,4222
7973,13927
9351,1091
14280,1300
3181,14345
3338,8794
6097,5371
2202,8002
14334,10578
1700,7641
3765,6436
157,1509
14093,12268
10488,4534
4050,8122
6919,240
10933,10887
2829,8395
2003,638
3037,12497
3599,5948
7505,8192
1449,6658
13733,10488
12463,5289
2181,5034
4298,13997
12814,6448
14274,7566
1344,9984
13661,9595
952,11532
2048,3601
14191,141
4416,3312
10411,6921
5658,6949
1407,9315
13630,8795
2065,323
2379,7796
8575,8337
11984,12381
14304,4794
10419,3070
12651,13821
1109,9820
12146,5585
2224,4387
11750,12937
5487,14282
13676,14416
13071,4188
7186,499
6312,2914
9622,14393
14236,4212
10491,8433
3464,12933
5681,7479
8759,4150
1875,11428
5511,2009
10918,5212
1581,2124
10341,1326
6372,6424
9340,2103
9596,2344
9424,1578
11061,9266
473,4899
10866,14079
1263,6792
11649,14635
3548,14636
6063,14800
5475,1215
13360,2637
13618,12178
8881,4129
3042,3688
4445,13622
6711,1666
10967,8950
9185,386
7240,13956
4842,5069
645,8819
2927,5405
6553,9284
5498,9755
13452,9533
14815,13002
5298,5059
